pool,block_number,block_hash,block_time,log_index,tx_hash,sender,recipient,amount0,amount1,sqrt_price_x96,liquidity,price,tick,gasUsed,gasPrice
mypool,15840847,0x7419c2dbb07c4b7d8216932482bfdbc88ce9447cc75140fc3b8dcee26b899355,1666891043,395,0x7419c2dbb07c4b7d8216932482bfdbc88ce9447cc75140fc3b8dcee26b899355,0x135c75f59163274a7f2ae806b2bf1d180e8cc949,recipient,-50.0,0.032162690781567145,2009922703877162600933605783748842,0,1553.8190997636054,202835,241011,12681855564
mypool,15840847,0xb334eb2302ffcb5d46142e295312fa5306804b3b72b1e0eb80414368633ba3eb,1666891043,156,0xb334eb2302ffcb5d46142e295312fa5306804b3b72b1e0eb80414368633ba3eb,0x15b7df6c6dec930e91b172755548d8cb932b0d16,recipient,253.149085,-0.163,2009910295327664323440808209142693,0,1553.8382853966875,202835,174460,13181855564
mypool,15840847,0xd2a9ab46e03a22ad2b09c4ea9deed93bec1f7961cc5fd7a09df3797f08c6ce13,1666891043,251,0xd2a9ab46e03a22ad2b09c4ea9deed93bec1f7961cc5fd7a09df3797f08c6ce13,0xfc511cef4d46cc21a785029404e6b0361cb7e145,recipient,155.306105,-0.1,2009910699801999988013367967951142,0,1553.837660008062,202835,322496,13181855564
mypool,15840847,0xda4742acaeaa10bda096eecb5fcd85165413276662a7ee6c643f8b92dc3694f7,1666891043,310,0xda4742acaeaa10bda096eecb5fcd85165413276662a7ee6c643f8b92dc3694f7,0xe1a0dcafc8a5bac20dd3bd9c377c306ecdf0a6c0,recipient,4659.154095,-3.0,2009922834032069925190160732204614,0,1553.81889852486,202835,414793,13181855564
mypool,15840848,0x5396d6ca55d00ba39f5639418c5da4659e24014b53d2fadfeb59023528a76882,1666891055,136,0x5396d6ca55d00ba39f5639418c5da4659e24014b53d2fadfeb59023528a76882,0x88f859db067c45b114897db6920f3e4a61a5ca66,recipient,1025.679712,-0.6604335443659509,2009925456056220814018221459698520,0,1553.814844495883,202835,538275,13617717419
mypool,15840848,0xae07ce491bfe2206803fad87d50d2e5eb67df51b1ec48ab7af926d81ef7c877c,1666891055,70,0xae07ce491bfe2206803fad87d50d2e5eb67df51b1ec48ab7af926d81ef7c877c,0xe6c9819efbcc89c8768796461bc464a181871b9e,recipient,31.060842,-0.02,2009922784772029733848117735510531,0,1553.818974688167,202835,393740,15140590479
mypool,15840849,0xde923130fc2c34a422edb5ec31d849535cf9adf3e444dcc17c46d801b6cc733d,1666891067,182,0xde923130fc2c34a422edb5ec31d849535cf9adf3e444dcc17c46d801b6cc733d,0x3e70e7468876c5f369b071c5073509bb042d43b5,recipient,-50.0,0.03216277469663377,2009925325900973905061067542418704,0,1553.8150457343656,202835,261507,13824728339
mypool,15840852,0x07e345689c8227ff3fa779af5f6dc9e8c79c48888169d7c425e4bdbb99f7737e,1666891103,316,0x07e345689c8227ff3fa779af5f6dc9e8c79c48888169d7c425e4bdbb99f7737e,0xa0c292622f4d8ff9426e4350809ab0b22581a3b8,recipient,45.038619,-0.029,2009913926041357533567395788860115,0,1553.8326716867957,202835,351406,14896165017
mypool,15840852,0x0df496cecddad9f6112ba842a60bfefd390299b606816df505dd02bb0e2d0c4d,1666891103,232,0x0df496cecddad9f6112ba842a60bfefd390299b606816df505dd02bb0e2d0c4d,0x58d06e480d7376d0a30158854496aac358b8132d,recipient,135.31462,-0.08712792541618147,2009913404269464526268793699997216,0,1553.8334784343083,202835,296245,14896165017
mypool,15840852,0x837753b150ddaaa01352efa51bec60b6f6e657a6721e40570901f124bf63e11c,1666891103,2,0x837753b150ddaaa01352efa51bec60b6f6e657a6721e40570901f124bf63e11c,0x26ccc3a2052be5898d60683c7bb621047153bb19,recipient,1049381.716407,-676.613470372535,2012626013226442597164580940307823,0,1549.6478004767287,202862,438785,13396165017
mypool,15840852,0x868c4a738a36bec2394421194fc2985de4985a97a0499a493ed35da8463929b6,1666891103,280,0x868c4a738a36bec2394421194fc2985de4985a97a0499a493ed35da8463929b6,0x26663df4bdb9983466fc83cdf527c973f92428e7,recipient,155.305624,-0.1,2009913808743800190841353458805665,0,1553.8328530485846,202835,380874,14896165017
mypool,15840852,0xb9c65e9bc4f374e0b8d872fd0e1ece3e5e0e9afb32b9f7926a2b0eb32a766aa6,1666891103,27,0xb9c65e9bc4f374e0b8d872fd0e1ece3e5e0e9afb32b9f7926a2b0eb32a766aa6,0x26ccc3a2052be5898d60683c7bb621047153bb19,recipient,-1054621.853209,679.3082125861588,2009913051859367020844540471430536,0,1553.8340233202227,202835,447053,13396165017
mypool,15840853,0xf967d700cbc1b6624d4e602014569e79fe89cca745f01a4b49bed06e9c78e48a,1666891115,63,0xf967d700cbc1b6624d4e602014569e79fe89cca745f01a4b49bed06e9c78e48a,0x1057b6adb95680c811c256a393f5c523d94fd6a6,recipient,-3109.232475,2.0,2009905832507877502100467148370888,0,1553.8451857278694,202835,202113,14914786244
mypool,15840855,0x1d0d7b3a6733bac096654cd5002d94adcc561b31d9ed61d18192762074c5192b,1666891139,175,0x1d0d7b3a6733bac096654cd5002d94adcc561b31d9ed61d18192762074c5192b,0xb1d106a0a7726b233abea001ab3fae22f355f448,recipient,-25.0,0.016081073855021458,2009905767431522681863035924118206,0,1553.8452863480913,202835,241029,14036637553
mypool,15840857,0x1f8f2fe0f8156f15bf59525a83d7a81c8b92e1dea8fd57406d73acb2fabee13d,1666891163,36,0x1f8f2fe0f8156f15bf59525a83d7a81c8b92e1dea8fd57406d73acb2fabee13d,0xb0ba33566bd35bcb80738810b2868dc1ddd1f0e9,recipient,2856.287659,-1.8391323251290137,2009913206249776739848184653915266,0,1553.83378460637,202835,300000,25350000000
mypool,15840858,0xa7983e3fe7c8f1de6718c3ebee9acbface8c3fc97f57eb32f4e15eb5d0aae563,1666891175,111,0xa7983e3fe7c8f1de6718c3ebee9acbface8c3fc97f57eb32f4e15eb5d0aae563,0xba4b8fcacf85ab199061ff0cab75b33b72be3be3,recipient,-1000.0,0.6432468616874168,2009910603179771243708917573057537,0,1553.8378094030265,202835,291834,13549452034
mypool,15840859,0x0a472668334f0e4148335d01adc241c386b8076368ceb625dedc6f57eaaa5386,1666891187,127,0x0a472668334f0e4148335d01adc241c386b8076368ceb625dedc6f57eaaa5386,0x2c6452c20f0f442803ac0554539627da005f0f12,recipient,-3000.0,1.929749541062755,2009912664128950138608808756393194,0,1553.8346228176856,202835,220471,13195229775
mypool,15840859,0xe482a585e24946360be5214296745221e24950221448cd1c0a92bfa7e5026af6,1666891187,32,0xe482a585e24946360be5214296745221e24950221448cd1c0a92bfa7e5026af6,0xb0ba33566bd35bcb80738810b2868dc1ddd1f0e9,recipient,3789.842244,-2.4402525866099847,2009920473375209471991694200196248,0,1553.8225484557358,202835,300000,27040000000
mypool,15840860,0x84bc8f6a0bc476af91c73997df0e9c47f337d929796d55df373f2cee43e56821,1666891199,76,0x84bc8f6a0bc476af91c73997df0e9c47f337d929796d55df373f2cee43e56821,0x8e2400a8822fe2da5a8c52b7f7b412acb49813c8,recipient,-30920.578374,19.884944053826608,2009638175105473745988657206144556,0,1554.2591168199315,202832,279736,14616113648
mypool,15840860,0x9562a4641a68b6afee4b7e1817e471fa6ea50bc90a45ca0bee42d52662341f28,1666891199,209,0x9562a4641a68b6afee4b7e1817e471fa6ea50bc90a45ca0bee42d52662341f28,0x74526c4e5d6ad1c61743ab27b082aa457c34bf19,recipient,-5000.0,3.215337512781723,2009625163384569095997467122917872,0,1554.279243609425,202832,241058,14616113647
mypool,15840860,0xf972c228f67aa0786b74ea97c87eee8704eb6910d19fe0203a37cb3e90fb5254,1666891199,7,0xf972c228f67aa0786b74ea97c87eee8704eb6910d19fe0203a37cb3e90fb5254,0x75995f240e6eee8e80ce5898cdb3960da06aaa54,recipient,-74541.935845,47.94427396414233,2009718644835697845129221425263288,0,1554.1346533203123,202833,173547,45738635912
mypool,15840861,0x741547d2d3f11a6931098bb0c012ad57c74163fa6ba6fb21fa8b36d9376f6316,1666891211,170,0x741547d2d3f11a6931098bb0c012ad57c74163fa6ba6fb21fa8b36d9376f6316,0x2cfee87045f3a30be35ae9307cd5a9e69f4ed8c9,recipient,9.837841,-0.006332559575195715,2009605056283031205809431346607597,0,1554.3103464441017,202832,356247,14513122863
mypool,15840861,0xc60e779a47399ce320d27325754b68ca9910108049bcc55b8846f54431c4ad44,1666891211,18,0xc60e779a47399ce320d27325754b68ca9910108049bcc55b8846f54431c4ad44,0x6861698b928562e396b9b6db2c0abb17c4c729cd,recipient,-7775.362147,5.0,2009604929550869017330145521694806,0,1554.3105424837456,202832,225505,16000000000
mypool,15840861,0xf0ceca3b72fb4b0304e1e856025fa7b27605f1219646c0465a772d7f5b90907d,1666891211,147,0xf0ceca3b72fb4b0304e1e856025fa7b27605f1219646c0465a772d7f5b90907d,0x2f207fec4f9a1394debbf6090a1d2fb1a38d5081,recipient,38.838332,-0.025,2009605030669452933473285461396918,0,1554.3103860652704,202832,393716,14513122863
mypool,15840862,0x65df7e68a492d016eb02339518dc7e50dcd87b72416ee92b225e882c01a4978f,1666891223,177,0x65df7e68a492d016eb02339518dc7e50dcd87b72416ee92b225e882c01a4978f,0x89c8fee873fd7f8bd079314a6c4dcd9827992b0e,recipient,-20.0,0.012861009082274936,2009605004237527408618941387556782,0,1554.310426952327,202832,197036,14892305418
mypool,15840863,0x11d500189733cf5a960af953f284ccb19259ea9f8003197022657ca4cda3a225,1666891235,120,0x11d500189733cf5a960af953f284ccb19259ea9f8003197022657ca4cda3a225,0x0ed5b47b40d35e842eb45aa967f741f37d2f5bde,recipient,1398.177411,-0.9,2009608644506548389771979216832823,0,1554.3047959027324,202832,415910,14609481133
mypool,15840863,0x316c4383d2dfd80d84bafb577f5fcc3ca53e1affa25d77e175f817fcb3bc4685,1666891235,160,0x316c4383d2dfd80d84bafb577f5fcc3ca53e1affa25d77e175f817fcb3bc4685,0xec6173e7e83790cb96f2005b985b5cd1c83afbf8,recipient,93.211639,-0.06,2009608968086016921430027023879581,0,1554.3042953664715,202832,322438,14609481133
mypool,15840863,0x39a0022cd361154765888a620ddc2db4cf27e25e3718816fe68734621ce515aa,1666891235,133,0x39a0022cd361154765888a620ddc2db4cf27e25e3718816fe68734621ce515aa,0x8140dbdcba22a7c1d8ba1200e685af9aef09401c,recipient,31.070551,-0.02,2009608725401415522686491168594512,0,1554.3046707686447,202832,338450,14609481133
mypool,15840866,0x7e7d6bb6d6e0103f625d82d1a7bed5266ffe9e3f0e75b2ee496307b2f81f2222,1666891271,355,0x7e7d6bb6d6e0103f625d82d1a7bed5266ffe9e3f0e75b2ee496307b2f81f2222,0xbc47233bc8f10d11283cf538dd0d9ce2c2bfbf53,recipient,77.676349,-0.05,2009609170323184753716306903283805,0,1554.303982531431,202832,393716,12593122429
mypool,15840866,0x94698e076e2c01afff0c9884763b535c29fd2e9451b737c0d8ce6bd0a515178d,1666891271,388,0x94698e076e2c01afff0c9884763b535c29fd2e9451b737c0d8ce6bd0a515178d,0x89c8fee873fd7f8bd079314a6c4dcd9827992b0e,recipient,-50.0,0.0321526531013085,2009609040208897580077357721570948,0,1554.304183801586,202832,290235,12593122429
mypool,15840866,0xc3d6c5b5ede8dcc6e8c1ed37bc2aae307863e9798406a631866fd9791f1e08db,1666891271,395,0xc3d6c5b5ede8dcc6e8c1ed37bc2aae307863e9798406a631866fd9791f1e08db,0xbe8f07a4a0d5ad6c01954d529aa8a716f7b1b874,recipient,3107.041556,-2.0,2009617129695610871528552897739929,0,1554.2916704749916,202832,174405,12593122429
mypool,15840867,0x21c7c86f643b76f7c9687e01dcfbe530fa08f98a16ded65158d5bfb929a3b6cc,1666891283,194,0x21c7c86f643b76f7c9687e01dcfbe530fa08f98a16ded65158d5bfb929a3b6cc,0x0f018ce6e42050112ee1b59476940028ef853423,recipient,116.388338,-0.07492,2009625648827393587547145790585032,0,1554.2784927097582,202832,342902,13706128219
mypool,15840867,0xc880af5598c5489072bf56ae60004ee82939e638a3bb1e862a031a7efdaba68c,1666891283,153,0xc880af5598c5489072bf56ae60004ee82939e638a3bb1e862a031a7efdaba68c,0x7d23ee61d18ecf082e4f1d1567fdaee4604e81f2,recipient,54.374231,-0.035,2009594605745710800134842349843613,0,1554.3265123120555,202832,195597,13706128219
mypool,15840867,0xe32c9c3d3f9f56eff854e1dcfe1b92b7dd2b3cd648775dac28d98b47d788111c,1666891283,162,0xe32c9c3d3f9f56eff854e1dcfe1b92b7dd2b3cd648775dac28d98b47d788111c,0x26663df4bdb9983466fc83cdf527c973f92428e7,recipient,155.350213,-0.1,2009625345795221307649384019285742,0,1554.2789614502872,202832,351392,13706128219
mypool,15840867,0xed4b3fda0145a12d9cfb55d4a9c304bdbea6a4498fc7b86354820fdfe74af7ba,1666891283,59,0xed4b3fda0145a12d9cfb55d4a9c304bdbea6a4498fc7b86354820fdfe74af7ba,0x5f5b654a3579d61161dec61cbc7914560ac70883,recipient,-8709.877692,5.6008950783918605,2009594464179693317534446434260656,0,1554.326731301335,202832,371964,15000000000
mypool,15840867,0xfa0bddbdd73c20c822e38eba4b0ed8fbe91dbe5cf45adc379c3b8fcf468e4a67,1666891283,158,0xfa0bddbdd73c20c822e38eba4b0ed8fbe91dbe5cf45adc379c3b8fcf468e4a67,0xadeed59f446cb0a141837e8f7c22710d759cba65,recipient,11651.444235,-7.5,2009624941320885643076824260477293,0,1554.279587105354,202832,195604,13706128219
mypool,15840868,0xaa16b119b7459fd8e26898e4e55ad86f19def16f0b2bcf8967242db347f081bf,1666891295,263,0xaa16b119b7459fd8e26898e4e55ad86f19def16f0b2bcf8967242db347f081bf,0x99457c66647ad2e1e32bb791631d89bbd20b3bd2,recipient,-60.0,0.038583815977549285,2009625492687690386713066023862218,0,1554.2787342319652,202832,311422,13000000000
mypool,15840869,0x35739c396122a76e3c8c828b59d9d6502105c9a00d4dae9fc4edccd5dc353a10,1666891307,79,0x35739c396122a76e3c8c828b59d9d6502105c9a00d4dae9fc4edccd5dc353a10,0x8912f0c5edc0ba1cc578fd114b50a6c52c054d9d,recipient,592.417564,-0.38134368248110684,2009627035125016700986943736512969,0,1554.2763483398835,202832,472235,14546259611
mypool,15840869,0x9fb40ba1a9ef58d4fee9f17bf52c0d52db8400ce7130138bf5575227b5f1db3d,1666891307,222,0x9fb40ba1a9ef58d4fee9f17bf52c0d52db8400ce7130138bf5575227b5f1db3d,0xbc47233bc8f10d11283cf538dd0d9ce2c2bfbf53,recipient,77.674952,-0.05,2009627237362184533273223615917193,0,1554.2760355132805,202832,351356,14046259611
mypool,15840870,0x7016b82a2b5de13f7fc7a04daa0492785696f5df12f1fdb8b71088a83294e506,1666891319,75,0x7016b82a2b5de13f7fc7a04daa0492785696f5df12f1fdb8b71088a83294e506,0xb20b86c4e6deeb432a22d773a221898bbbd03036,recipient,8169.067443,-5.258594224070664,2009656677407818063041644851616791,0,1554.2304977627125,202832,635366,13157733768
mypool,15840870,0x7bf500a7baf917d3971519f663f258243794aa4c413d7f081376642387f26bad,1666891319,24,0x7bf500a7baf917d3971519f663f258243794aa4c413d7f081376642387f26bad,0x8140dbdcba22a7c1d8ba1200e685af9aef09401c,recipient,31.069976,-0.02,2009627318257051666187735567678882,0,1554.2759103826659,202832,351342,14531485345
mypool,15840870,0xce95f22bdb3f5a13176d5d06d0436c72935a0a00289531240fe834d989c2fe1d,1666891319,35,0xce95f22bdb3f5a13176d5d06d0436c72935a0a00289531240fe834d989c2fe1d,0xc5adfb6f78e04f870b748b60a1ab010251484707,recipient,3106.985038,-2.0,2009635407743764957638930743847863,0,1554.2633973975032,202832,174412,14031485345
mypool,15840871,0x764b63a92d8f1b694476d007ed39d1fb9fbf9c6cf6e3da8c54686a46495921b1,1666891331,525,0x764b63a92d8f1b694476d007ed39d1fb9fbf9c6cf6e3da8c54686a46495921b1,0x9cd6fa6835059514b267aa2313e8bd779d0cc6ce,recipient,-1000.0,0.6430827783056667,2009654236791554004587185512621819,0,1554.2342728225858,202832,350702,12812522285
mypool,15840871,0x77ff477ccb471f791f1b7367a69af1fbfd685c6b6f278f29f853ff3fec7a5500,1666891331,365,0x77ff477ccb471f791f1b7367a69af1fbfd685c6b6f278f29f853ff3fec7a5500,0x54eff93055b66d6a23f77313bb898de2bdc53bf9,recipient,62.13813,-0.04,2009656839197552328870668755140170,0,1554.2302475124964,202832,195583,12812522285
mypool,15840872,0x2d1ce6ae379ac6344132cadf5a77be3e2ecccb28d661d46081216e3fe3dd2f92,1666891343,192,0x2d1ce6ae379ac6344132cadf5a77be3e2ecccb28d661d46081216e3fe3dd2f92,0x44617b13acfdc237133e4b2985a510a8fac654dc,recipient,3107.565829,-2.0,2009447603067505596664159055262830,0,1554.5539365230204,202830,185140,14224075907
mypool,15840872,0x94bc6c6758a6fb23d4330ca65f91897cad45887b161600dd0c98cd26bd73ff1b,1666891343,183,0x94bc6c6758a6fb23d4330ca65f91897cad45887b161600dd0c98cd26bd73ff1b,0xe7b635a7522e4b0d0c2f200d4e3b3599b2d45686,recipient,188.940809,-0.1216,2009439513580792305212963879093849,0,1554.5664530169408,202830,380838,14224075907
mypool,15840872,0x9db38f063aca21218de2d3709b98ee0efc5cb5ccb10df5b3b3d9261509e8975f,1666891343,51,0x9db38f063aca21218de2d3709b98ee0efc5cb5ccb10df5b3b3d9261509e8975f,0x55a28a0334b507a3bf827a2050fde1519139ad70,recipient,-82424.049175,52.999928085725074,2009442926967194265784576586931326,0,1554.5611716213725,202830,288788,12724075907
mypool,15840872,0xc2f9fe21be2b9f01d352d056b2aa00ab2981a4b6a093338bfe4c56a18d5df0ac,1666891343,48,0xc2f9fe21be2b9f01d352d056b2aa00ab2981a4b6a093338bfe4c56a18d5df0ac,0x57e79f542e49c9b6dc0a9f76ca5b6913715134c1,recipient,1216.926447,-0.7833678336088014,2009657405313394803740755905682258,0,1554.2293718664885,202833,320446,14724075907
mypool,15840872,0xd4ce0932fa3bbcbb269c438f5142904bd5ce8d933deb85b9eb6ec4a6506545be,1666891343,139,0xd4ce0932fa3bbcbb269c438f5142904bd5ce8d933deb85b9eb6ec4a6506545be,0xd4d350e0e7730660e6cdf532d613cdfe775d6513,recipient,-1500.942292,0.9650240414186829,2009439021740000137092731212382775,0,1554.567214024646,202830,332576,14724075907
mypool,15840872,0xfd9ccbb9a901ee6a983b7d958f0580ebb5fabfc863bf2ec78fcb278576ab265f,1666891343,217,0xfd9ccbb9a901ee6a983b7d958f0580ebb5fabfc863bf2ec78fcb278576ab265f,0x83baf7c1b4ba0a4fcdb7c20120c60b858fda55f3,recipient,5251.729379,-3.38,2009461274300051059216678902988408,0,1554.532783991895,202831,185155,14224075907
mypool,15840873,0x55a2b32c37b4d4ee91a6395090baae421bf1ce116063dbdd856115961003a2bf,1666891355,248,0x55a2b32c37b4d4ee91a6395090baae421bf1ce116063dbdd856115961003a2bf,0x3f60008dfd0efc03f476d9b489d6c5b13b3ebf2c,recipient,8513.755765,-5.478213311455658,2009242184844203364529397698204614,0,1554.8718175966749,202828,319705,14492491984
mypool,15840873,0xa22a87b09acb541954291d4794e27cc7757717268996fec779d5bbf51d92c756,1666891355,84,0xa22a87b09acb541954291d4794e27cc7757717268996fec779d5bbf51d92c756,0x5d809525a9a1c4bef5fef0cefa8269048e7d8dde,recipient,-43728.318059,28.114135077442896,2009355901604011853679451997187551,0,1554.695830872201,202829,166387,19085401286
mypool,15840873,0xb42a06b7d775f7095b501bcbcdb777ddde67597a56aa7198da6a68bd375a2660,1666891355,156,0xb42a06b7d775f7095b501bcbcdb777ddde67597a56aa7198da6a68bd375a2660,0x6046945c5b5ef5933b8e73a98a6ad7bf3e031df7,recipient,-51612.071675,33.17868880615895,2009219708998206984506242573584683,0,1554.9066044891435,202828,339946,14492491985
mypool,15840873,0xf39dbb70edac29ac23ea0255b7c8e202f68c449f828387326638ecb892550ae7,1666891355,81,0xf39dbb70edac29ac23ea0255b7c8e202f68c449f828387326638ecb892550ae7,0xcbe6307ee442ffe12fee3cda9c2cde8923f06b60,recipient,3226.260407,-2.076436,2009469672950767559240555856400215,0,1554.5197895677722,202831,174427,14492491984
mypool,15840875,0x5e122d0105e3ec39c552cd9f118787785b96c7877578ad4e514e9b70ec8115e4,1666891379,507,0x5e122d0105e3ec39c552cd9f118787785b96c7877578ad4e514e9b70ec8115e4,0xdc47b7380bcbba367671c8caf9f96f6494214183,recipient,-18.93826,0.01217391172697603,2009246525388255334610525193641220,0,1554.865099673071,202828,240993,12770048815
mypool,15840875,0xcbae8ff54c47db53fb2d3e46572f61b8a48416158488a733e5db1e698c34b5bc,1666891379,66,0xcbae8ff54c47db53fb2d3e46572f61b8a48416158488a733e5db1e698c34b5bc,0xcf842786da3da7b3c25ef79015f5cbb0e486c6a4,recipient,1538.759617,-0.990134670410476,2009246247138441028859825570090485,0,1554.8655303230778,202828,750000,11725055533
mypool,15840875,0xdf6c99e8d2e82d3cb1d91eb6ec39cff2bfd710acd4bf11f44aefa1f755446a74,1666891379,310,0xdf6c99e8d2e82d3cb1d91eb6ec39cff2bfd710acd4bf11f44aefa1f755446a74,0x7cff69727c356eb956a9e3bfe435e80cbedf6b7a,recipient,124.327027,-0.08,2009246575359993838862297615475445,0,1554.8650223313327,202828,380845,13225055533
mypool,15840877,0x38e3150d9444f7acf2996d8ff363893e1b4a3a51f1ee6b65329bd4795c9f7652,1666891403,175,0x38e3150d9444f7acf2996d8ff363893e1b4a3a51f1ee6b65329bd4795c9f7652,0x76dd32063b2899a59f6e15dbc474a160cc922751,recipient,209460.843924,-134.817350316,2009793373893740562648906917715450,0,1554.0190823755024,202834,338762,13262315442
mypool,15840877,0x39445732de03b81bfb8268803c36a028ecb1422780c166d5083492da57afee6e,1666891403,245,0x39445732de03b81bfb8268803c36a028ecb1422780c166d5083492da57afee6e,0x5b8f1daad43d779577ac05061a6b1546a29b47d1,recipient,17551.236282,-11.3,2009839079493670659348159663070194,0,1553.948403516112,202834,185229,12944013941
mypool,15840878,0x3f4b814541e17887e795984d22b7dc0db24b0f300cfe00a7fa28549200883488,1666891415,127,0x3f4b814541e17887e795984d22b7dc0db24b0f300cfe00a7fa28549200883488,0xd5649d60516f2f639873b95d39182ba112dd04f6,recipient,1677.421497,-1.08,2009843447816495836731805058201443,0,1553.9416486209375,202834,351025,14281183932
mypool,15840878,0x8ec3f6f65b5e1fd3bcbcf41bd35fc1249b34b5050efd8fcd426875220af4f6e3,1666891415,141,0x8ec3f6f65b5e1fd3bcbcf41bd35fc1249b34b5050efd8fcd426875220af4f6e3,0x02c9ce7204250085bc0e5416c7dbcbc1b255cf59,recipient,589.848235,-0.37977214855727714,2009844983897370752852118592065865,0,1553.9392733341324,202834,813664,14000000000
mypool,15840879,0x17e6d732ff28e8764f2a9f31ebf2811ee21a471d1051f9454557649c150f0cb2,1666891427,520,0x17e6d732ff28e8764f2a9f31ebf2811ee21a471d1051f9454557649c150f0cb2,0x1224b88ced50a8bb258732ba1cde897eb280dd84,recipient,100.098673,-0.06444883920374188,2009853492716774102191530241280409,0,1553.9261159963462,202834,226000,12674857236
mypool,15840879,0x1c50d73c84bc027f901b59d74a2dfe9f5a260fa732b8044e7a8dcaf520572249,1666891427,21,0x1c50d73c84bc027f901b59d74a2dfe9f5a260fa732b8044e7a8dcaf520572249,0x4dd36c49b200a6d52ebb365f01bf0e4db8b9f765,recipient,500.936626,-0.32252711127016326,2009846288436761400981592034192252,0,1553.9372560909767,202834,335936,213078906767
mypool,15840879,0x1d748a44a1a6b76028d0ad78c5a67d28e0e09c9334c5c3ea5667ca33d5915c89,1666891427,270,0x1d748a44a1a6b76028d0ad78c5a67d28e0e09c9334c5c3ea5667ca33d5915c89,0xa1d5f9004b37bb5c0b11eb7a7a74bafc3e84ca3d,recipient,2643.0,-1.7016975469728248,2009853171366609539642110415011841,0,1553.9266129027476,202834,188781,13916200694
mypool,15840879,0xcf666abd5ec0fc2c36b30f05b1d599927420a6e067e6bfe57f2f3ce3c4fa65b0,1666891427,400,0xcf666abd5ec0fc2c36b30f05b1d599927420a6e067e6bfe57f2f3ce3c4fa65b0,0x8140dbdcba22a7c1d8ba1200e685af9aef09401c,recipient,23.297244,-0.015,2009853232037759889327994378833108,0,1553.9265190864307,202834,351373,13416200694
mypool,15840880,0x7dddceef25ad12236bde3b6e3dba3335e004f6904e0fa9326ff8dcf0fb9b8d4b,1666891439,5,0x7dddceef25ad12236bde3b6e3dba3335e004f6904e0fa9326ff8dcf0fb9b8d4b,0x0039b625b1d8632c7a0057c964ec58a9f39789d3,recipient,82302.245433,-52.99621290447371,2010067848796846854691395660886935,0,1553.5947085262965,202837,244460,13025541979
mypool,15840882,0x2880486c8fe8d80c1bd92be28dab5fe7b9ae153d5206da191a0d700216fbdecc,1666891463,213,0x2880486c8fe8d80c1bd92be28dab5fe7b9ae153d5206da191a0d700216fbdecc,0x2ee6a5c9d7e433c125c6a5504646da1ffc1c13de,recipient,3538.388527,-2.2786990840547436,2010077065549828879814718685245546,0,1553.5804612458521,202837,265225,13216991765
mypool,15840883,0xc25c24590d46e17b76eb32d377ad448e8c68482270a09909411c53c9246b3655,1666891475,35,0xc25c24590d46e17b76eb32d377ad448e8c68482270a09909411c53c9246b3655,0x1185be8da26b2ae0a6950f9587589536f9dda9e8,recipient,-786.120429,0.5057520915290522,2010075018889086186653461385125716,0,1553.5836249623596,202837,323165,26758714681
mypool,15840884,0x3a0dc59744eb74b3581c8a9369468c8c424b256cef2f7beafe42f2aec86e99d9,1666891487,146,0x3a0dc59744eb74b3581c8a9369468c8c424b256cef2f7beafe42f2aec86e99d9,0xf67a84955f7b2bdbaa23256fb44faf0a002e7e49,recipient,-5000.0,3.2167355239610202,2010062001510756394114052373514119,0,1553.6037473777708,202837,261532,13992193607
mypool,15840885,0x3ad065a6a1e5033efba1bc5b63bdbb30e9ee89e2e507bad050f3bc5f78d6d8e8,1666891499,31,0x3ad065a6a1e5033efba1bc5b63bdbb30e9ee89e2e507bad050f3bc5f78d6d8e8,0xfe2c98d377190bfabdb457ab089072f47b3c3854,recipient,813.654992,-0.5239835980324432,2010064120889933527163006695407841,0,1553.6004711900493,202837,288322,14196929833
mypool,15840886,0x76187358908c84b8c0d5ee2ab3c1477be2e1b16f35648a163e906f16b954b494,1666891511,435,0x76187358908c84b8c0d5ee2ab3c1477be2e1b16f35648a163e906f16b954b494,0x97c39e1c3428186cdca2a6397c250106f6e333b8,recipient,23.292278,-0.015,2010067473738714254618746808404987,0,1553.5952882962715,202837,393728,11553460510
mypool,15840886,0xcb5a5e45ec474510ed593ff71bf1b7064c01dd0ef5fd1e11c490a851daaa4a0b,1666891511,393,0xcb5a5e45ec474510ed593ff71bf1b7064c01dd0ef5fd1e11c490a851daaa4a0b,0x4c0503d45996b1ab81d3868f4e63bcb3b958296b,recipient,1263.90293,-0.8139398078171138,2010067413067563904932862844583720,0,1553.5953820825935,202837,884464,12154161682
mypool,15840887,0x0f5d4d72c45564f8b9d5f8c1aace895e4edeb81bd6290a01e07dd5a892ca0d6f,1666891523,16,0x0f5d4d72c45564f8b9d5f8c1aace895e4edeb81bd6290a01e07dd5a892ca0d6f,0xb00fe43aa83a6315661884b9189fd556c1954b81,recipient,94467.07195,-60.84332345766094,2010313569367065875718673593303954,0,1553.2149400634773,202839,173212,39434594134
mypool,15840888,0xe89377751b800c9d6bd4f240b1bab87aa73aac57a6139882e48efb71d7a64c8a,1666891535,136,0xe89377751b800c9d6bd4f240b1bab87aa73aac57a6139882e48efb71d7a64c8a,0x8039cc66f6c52d143f57fb0976c71c1e7843d137,recipient,2722.315384,-1.7535801146095025,2010320662148584788554324971227312,0,1553.2039800261111,202839,282768,13721302313
